"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.384460432271812,0.507700265124861,0.464001467924984,0.476854387845798,0.480010190535918,0.354536609476722,0.603020114597728,0.636560532769823,0.470492310041842,0.511492809732616,0.60638890219245,0.416816041022155,0.490449714620625,0.62607518883265,0.624891767890761,0.453345920245346,0.473866968479603,0.463208901473906,0.480926612017417,0.70697671794577,0.502124556335751,0.61104251710533,0.551822930641098,0.364298633063975,0.626912769122171,0.541000770704032,0.487075409084087,0.627998779960267,0.452508837759483,0.459935108053126,0.626003532317345,0.618834487454869,0.761322503928748,0.546257951351848,0.560171478792829,0.381015335647094,0.684417161340814,0.52661461863108,0.475870850785708,0.561332103768985,0.467410458056293,0.583709708358212,0.674227732035525,0.549045301772402,0.522676399076547,0.530222776576963,0.415527349748816,0.650324744520953,0.571348195987917,0.415865689147564,0.535395481571909,0.577562488327419,0.544712612735593,0.543572532732441,0.570589723543059,0.44137788772369,0.255143323914843,0.59168996727197,0.459174466542658,0.646069282851762,0.426053427109569,0.31294882635264,0.71128821100601,0.54013200518978,0.526171896157133,0.592611908603824,0.597652670869413,0.480312591454399,0.495607098506557,0.455750153644217,0.57010424069741,0.614128860060544,0.627193941880249,0.506959417959337,0.466467057171081,0.457417505137816,0.620382318807341,0.372349108807806,0.491647734245306,0.676267164695822,0.395858331807114,0.393809907706808,0.657043570309039,0.669925945901689,0.480308097754425,0.482961443030584,0.605826894887747,0.657299634961156,0.476719924548305,0.473897952328707,0.447399192485494,0.592827279186785,0.565337198640025,0.429085717089796,0.52301039318444,0.479848300971258,0.639468803680812,0.454563105895846,0.492116818653064,0.722910112529908
"2",0.334138265321714,0.454994581411481,0.545837149872447,0.539685807934138,0.51808091470278,0.563091923283177,0.684235601445033,0.681173440683894,0.475441392844854,0.440283092709454,0.6626146831542,0.510750071898441,0.561861083072281,0.709355630326193,0.700359043393686,0.52516898463588,0.632762426415793,0.536932940233576,0.607539680215699,0.716141280012251,0.6119990889199,0.613902935360193,0.640047306594254,0.4499482675702,0.537642550908409,0.584672620948524,0.572446374641109,0.602263705708268,0.653254820783126,0.561320201369076,0.700715355481537,0.664085066665809,0.828783480527913,0.608853099870101,0.639308897930203,0.508058833451772,0.763334701176104,0.606628509397979,0.580336503306806,0.654285808504667,0.601355256555407,0.632082683762114,0.674786373767035,0.592381324744556,0.588240873883357,0.569931350778805,0.545706284408692,0.615595559137412,0.698650911801036,0.512222638113505,0.626156598259382,0.634874263001213,0.577906921818511,0.553887129181338,0.614132176597698,0.481720957768251,0.50392684358136,0.527462381152673,0.502892760148425,0.643745085606602,0.520881335700941,0.45847098050033,0.764368687751001,0.708556322834408,0.5768042575541,0.714680149868429,0.650177268423569,0.43716673185405,0.61554869762774,0.452318163296754,0.654427742933432,0.685780940926894,0.716373581717302,0.637693104768894,0.524244999783769,0.619485396282267,0.597643527980759,0.315628855924201,0.550322662465952,0.809460436899762,0.431139371196449,0.314214155377988,0.695391026282057,0.742808616879174,0.656078671479403,0.49641656909308,0.626567566273171,0.825759597848059,0.494398983621997,0.582199680633737,0.551757969562663,0.702901360880317,0.562386358188202,0.474245481696494,0.548452072198821,0.552368251419838,0.688772741278759,0.505075248356255,0.529714294700042,0.800142370936134
"3",0.39211021799672,0.584795107848096,0.714400614906242,0.673901002894006,0.641382393207895,0.669161280575025,0.721244414825588,0.724912174757764,0.704372636553627,0.551684719677384,0.743107034452889,0.688746606408176,0.593205857790327,0.732948663500034,0.74844114311062,0.515607990916382,0.678435755115963,0.562456714342739,0.712530805458232,0.757442428600291,0.698512195584951,0.709832497359588,0.67616288761379,0.519513643777741,0.709313560354952,0.734725436245703,0.727541125507644,0.674281350711525,0.702868891713899,0.529870065673031,0.752121799037962,0.721476605156646,0.807639113279338,0.69422787092451,0.640055996936523,0.564765909737045,0.799049805453079,0.703760861485075,0.720828496435822,0.740756957100138,0.732180866507653,0.751056811172893,0.744627740839748,0.680327561441877,0.734518711668044,0.675733416887601,0.714059032934227,0.732159445236943,0.751315460910087,0.602024125975619,0.72432376991769,0.764868770739531,0.688414072762009,0.729703641558867,0.743137794970164,0.673131898100329,0.609383898767436,0.604537553061636,0.564107323322885,0.74237420112332,0.5748175914145,0.600793876955392,0.793179274003635,0.747853166370346,0.648083794005801,0.755126081284985,0.712726367597303,0.441504317584941,0.691816292986785,0.683376026044503,0.758249765917578,0.740441632542162,0.75230384303605,0.661478806296089,0.65133143802426,0.603603108095384,0.707472577641431,0.376590186555974,0.694276489698292,0.804138189545267,0.389057566804612,0.682177911661585,0.764446293374783,0.718369631196869,0.76162435970379,0.599142325213912,0.763177080851016,0.808313741082801,0.675172967348599,0.737562001450976,0.664089776234194,0.761170035239076,0.617379441451126,0.592231525888076,0.602070065483169,0.667110197439229,0.77777113242383,0.63130910852186,0.685590489631865,0.804185075527403
"4",0.320718432808069,0.671243011484326,0.79785115199653,0.668318094370437,0.714843169393286,0.771166690036516,0.735418945657102,0.80125739278856,0.770115187272298,0.721009462413372,0.814958765937026,0.792234839336501,0.77299900665613,0.775471455718017,0.799157682714638,0.622889221828565,0.75332281651672,0.684585321261392,0.799003316107135,0.816397933526318,0.723488745409488,0.759331287429155,0.761606684632091,0.404595936162823,0.755128023573158,0.795234696666475,0.767753244326753,0.805833002132808,0.706171711548245,0.742336768881748,0.790777079376806,0.751832696593422,0.889865613093537,0.780133116797186,0.74606936337771,0.64398728495538,0.857708813596472,0.812945870669798,0.805546807044824,0.828608236653208,0.728495020729659,0.856202519168504,0.84552786156633,0.47870757278838,0.792208529495543,0.745690791839956,0.797373045095706,0.776701243480743,0.790841962296772,0.636586185821842,0.737715108784645,0.805073107280719,0.793555443015611,0.7862212719797,0.805109037175396,0.639222852278336,0.729154308310068,0.773114885332286,0.728476367715955,0.833766328286912,0.613707790659078,0.678945852149167,0.803665851865398,0.853621695597899,0.644134371805917,0.847533101329478,0.778501579229757,0.574369777713679,0.778138683094536,0.763299355553625,0.804027673348629,0.801866152926113,0.809968708384042,0.752484929658668,0.719884974652243,0.744042520688082,0.795763188225014,0.367060498602218,0.768783135888345,0.811520241146285,0.3854814560974,0.769006114138565,0.802733010237383,0.771279667687986,0.791481466994332,0.513792489522643,0.800547893620843,0.849692791573802,0.546548813250839,0.783921831615893,0.711940313393912,0.80438295133595,0.641146030395061,0.733655195557786,0.689192688900527,0.544198964177983,0.820239068656497,0.732222040407576,0.764835691489018,0.858099385265239
"5",0.511097833226585,0.727537368423861,0.804718679908789,0.82651631620741,0.720152000170949,0.807447888972683,0.772644927052193,0.820793711639521,0.768051220555416,0.6870239042129,0.848104266510175,0.823361213428468,0.800899761666246,0.792235788202152,0.858176334641582,0.438353477250778,0.718846032738388,0.73493368294274,0.819646490608887,0.828288071288077,0.756335810877907,0.816060798879766,0.819431951813359,0.374188354881919,0.791133945260738,0.839694184893653,0.816241068288469,0.848331169141902,0.767300572252275,0.814044484248434,0.761198910005628,0.823373376994872,0.842666177359651,0.808856382961707,0.77152566310732,0.722338718228771,0.860880456926962,0.869603330633712,0.808504874202123,0.839851079667203,0.775591967754272,0.885461629691458,0.84953131852428,0.444665513246704,0.842174717632943,0.758899481959762,0.791864855430147,0.829538217231588,0.802146870971102,0.678805450377203,0.749811687677597,0.791617655950549,0.824531875785827,0.822443610239864,0.889218781616019,0.63845142248089,0.821847320511821,0.834484420161517,0.741113482732015,0.859056332265091,0.423227410729768,0.787613015157323,0.821379622923171,0.905182095012999,0.643695840962903,0.887068726070261,0.793837764765005,0.697106800340652,0.797111552465098,0.701925038261079,0.862445331043713,0.780370084407159,0.842638543473272,0.735352236879685,0.759258114367152,0.782360954823685,0.862965063008732,0.623030637511342,0.716582813148847,0.830337113153676,0.659876153828859,0.837228716005856,0.873417124899227,0.641033541809929,0.78001889400133,0.593406401699871,0.830877834502542,0.85104264926568,0.711224866881928,0.820807299660111,0.737816224093923,0.884267401924627,0.589775108705082,0.812306153368803,0.757305849364779,0.362823501709705,0.835610757087952,0.678360065318755,0.717910076373958,0.954676472340614
"6",0.670195008873801,0.655562455470796,0.785114409675001,0.809137827933815,0.72318075693519,0.776111427937298,0.678846027112364,0.808963454687581,0.857584709400112,0.556367172249504,0.912908861134967,0.782131454372626,0.814821778127037,0.745059768305872,0.809832975322655,0.62551414447557,0.779079744333189,0.775982730910883,0.795299052894718,0.772605658179615,0.652819209976933,0.809184651439031,0.816407528331243,0.484783873009184,0.831703785965944,0.86827010396911,0.877664833328007,0.858912359101012,0.763085354899631,0.852047170934777,0.798736080325059,0.766804423783893,0.827804828101206,0.785460217895256,0.830695711326083,0.749350951744956,0.86897266080835,0.801374968953799,0.774435717383182,0.837602647149339,0.705322579210457,0.846855342382576,0.833050327597586,0.463279811962737,0.897796779377394,0.840070467760428,0.798765751918996,0.837245456746876,0.814120252885321,0.473022936023494,0.717262440900202,0.799164180949649,0.764922097905081,0.852451386138322,0.881599391859475,0.698641808207588,0.819594019958963,0.846757608960717,0.836312526790303,0.853123935873565,0.484378749137121,0.842369993759212,0.862944167793633,0.947862118935347,0.786484035380281,0.9063077242695,0.703229058636513,0.735391084545592,0.785683224508967,0.720803377802683,0.833473945283244,0.822879050011432,0.82563440142833,0.463543686898224,0.757238212967498,0.73203492007796,0.882871004442658,0.769967450798835,0.706734108985536,0.842692366445823,0.706109848905379,0.770283316121088,0.89863582677504,0.708657982089077,0.714841572563682,0.688237369681378,0.837712457300977,0.843956548344772,0.82854090634261,0.767152008369042,0.79473864572854,0.884290031521771,0.735082636052036,0.817986559248282,0.68126853896935,0.540973443774142,0.832268892511766,0.666772615965969,0.766687090572483,0.926273731041188
"7",0.732582856766447,0.76834863691622,0.70783038665257,0.799635018185334,0.764298474493265,0.768020472210043,0.712148103016315,0.827495629791464,0.867575623877164,0.470153679455306,0.943198565045559,0.857831103612313,0.86204516137222,0.723586200828902,0.773981323586879,0.748862783882392,0.721023926684354,0.785816021402743,0.837647744434076,0.855393373731075,0.598951383681723,0.842597803147301,0.762759735361548,0.651736961494,0.795177512106655,0.920819115396856,0.86268456899098,0.845801079988104,0.690020181535769,0.861963065045525,0.775636758135289,0.779246125397639,0.706504974642557,0.797616676977806,0.841807220072589,0.740303612152875,0.86094142897789,0.839973463637331,0.778285589718049,0.869266983420365,0.667119389862806,0.861465414835936,0.76596282638755,0.389235799540904,0.889178226616841,0.849683545680141,0.777086654194949,0.888409162624993,0.835389178490382,0.575513164394976,0.683880443239584,0.743768755219137,0.783325150307502,0.872649534601558,0.951989278970729,0.657948386522779,0.831207905747355,0.812641957794376,0.865149271925328,0.819163169402047,0.707140118781056,0.83124681554627,0.857416677721394,0.864840969972775,0.827826560378622,0.900478046620117,0.735047151766056,0.686017075968795,0.834769351071155,0.747242544163546,0.839178072665713,0.783334518064344,0.81575882206293,0.354332334574357,0.820751215975299,0.80800495698671,0.889511203120703,0.778093408034233,0.690012894698542,0.846686833258048,0.757209082544205,0.78467942217962,0.861798662499026,0.519900891062864,0.739798533487265,0.694460346354443,0.796916419639643,0.792561721877406,0.828916191850187,0.848327694581872,0.843088888926876,0.93926871593561,0.842663023017537,0.789993326400766,0.780843467776453,0.690628452667308,0.849653708781624,0.408688784789147,0.708152114224065,0.904862143180204
"8",0.715879043358315,0.816961954548812,0.776469661762582,0.854023534016241,0.793214380958502,0.821533153487488,0.714238653675194,0.824394143311526,0.86666333876156,0.385440955028697,0.940802343568089,0.836430639589717,0.869959811306939,0.71424280771285,0.787824917430719,0.760024997559823,0.772188959695576,0.843245455073403,0.820739853275601,0.86460102553616,0.650684150983849,0.852967627509534,0.808223007712534,0.66974080662519,0.825552393357794,0.89634901935981,0.847762544146654,0.799905316078997,0.651392257349314,0.797352857553081,0.788788316873019,0.738528164500985,0.699826429541984,0.828507594741985,0.826321429350264,0.814977896754774,0.86307178319567,0.829456568296566,0.824787708356719,0.86249759691843,0.694683875246074,0.855278496112916,0.708184718506256,0.62364218601974,0.877462285103127,0.816266086772071,0.686133473438664,0.850715346961451,0.870910657912513,0.648524167050737,0.827946101640656,0.788469390060398,0.748319298694073,0.84255844874772,0.909103682164402,0.651444893740916,0.798402285893395,0.801121898697395,0.827910194863849,0.798346963075239,0.746068612220203,0.778549574258011,0.822120579876057,0.86284036819449,0.832905783886174,0.867384456753367,0.692718316062201,0.646724719071693,0.873447315565686,0.760258716820457,0.816593310077251,0.81540820472198,0.686704903072779,0.415917770466282,0.851143696335125,0.817614286340779,0.874165369668036,0.804735181089345,0.70439124344698,0.885125717393611,0.826530227781062,0.826957433186066,0.844330380364081,0.690272121277794,0.810951360598332,0.629638171161861,0.824407942562218,0.771790231764818,0.814522426081174,0.836950768146278,0.848010955033708,0.986556817764152,0.821986691433074,0.833815946051722,0.704306697623141,0.707791834436769,0.847187126388737,0.476755093942574,0.826478661230464,0.846763805877369
"9",0.81648374993383,0.722400860955903,0.863191232309735,0.92659017097977,0.754503820232877,0.832787657979085,0.709938598615483,0.828912757525642,0.821415256603287,0.54528100815822,0.963264940085333,0.807927007691385,0.824121476052643,0.637060515573696,0.694793204757166,0.640460893072119,0.829976214845266,0.818548072728096,0.655836455097739,0.815997752128379,0.485546583756668,0.847801039309915,0.810083278851408,0.663149043130446,0.64810218263398,0.872868579064995,0.772700686039253,0.726946068829142,0.69250189717711,0.727668508396858,0.813286167898008,0.761398502240807,0.764991280586192,0.802495154359085,0.801841116905102,0.840600053771622,0.830452834459273,0.927455215492753,0.859326631456503,0.872561409319811,0.518010624768984,0.761540176170267,0.742393157325242,0.707454358900849,0.870260501061537,0.640652147040776,0.662707196201967,0.854154133501527,0.828588832179492,0.675897458013866,0.825409772374264,0.740360990836289,0.799621081870322,0.874921220912026,0.883677749321369,0.510190591342965,0.830660051583058,0.75708604649139,0.873194603397861,0.861431978673208,0.806574578481078,0.719333776055551,0.799840260246246,0.848348494653667,0.832432635243481,0.854268329861654,0.654980771087379,0.766533840618887,0.82733806595616,0.754077763677902,0.785752424763612,0.836069146013434,0.659346314406821,0.613370096218787,0.835484928592452,0.788742790579574,0.838050924230024,0.831837323637038,0.741053337750385,0.842992596573004,0.83525101681882,0.818278256041405,0.806293524397568,0.720209994635275,0.818581906367449,0.752131481237101,0.831213830853798,0.727298376280088,0.814291640570582,0.872452853441834,0.819322292177286,0.890186054385938,0.855930918997595,0.825859358325433,0.823445108552187,0.72142194381647,0.851348481045296,0.481176216138038,0.821534498964411,0.813299884458304
"10",0.863173498473644,0.52011102300564,0.833182001656301,0.890071784167414,0.748322057286743,0.75147288328809,0.852109974916606,0.839561793495942,0.813039094633973,0.688690731559196,0.981795368592352,0.833836102241968,0.861640259427898,0.367945408232246,0.719651741145495,0.6915515140158,0.845189336636004,0.769763872713641,0.662785621966269,0.634213395428634,0.427547577158259,0.835968513184699,0.819368498437448,0.801890248317554,0.637594656008676,0.91905157348243,0.738777937727687,0.623252500418302,0.685680951143623,0.842072339094413,0.821392628520167,0.743851924187716,0.687250182819217,0.778632154719529,0.784240150017557,0.821897338809028,0.808960253351066,0.871513161340204,0.829359217583088,0.812738910712441,0.543728103341985,0.775267350959669,0.822866440827596,0.724549955339554,0.83965168339211,0.441284469954258,0.599871811539569,0.851496524436508,0.832258766170988,0.66731487535178,0.780478534581978,0.79443645451968,0.828053470837695,0.843622972484642,0.854615173712439,0.442256751867487,0.760000491928413,0.7449883345892,0.886712151757895,0.875410088621575,0.735600254546798,0.719526292874521,0.73949808238732,0.817009951157482,0.878635547127569,0.81453612238253,0.703907406949992,0.735653442623683,0.822861905579303,0.756895556949697,0.829988199397747,0.854595295415947,0.797021963881258,0.670034325294759,0.92742792976004,0.775580333846028,0.834684832037591,0.781309752188238,0.740259859716944,0.848678420264102,0.847343141434785,0.836701937957277,0.829753374104158,0.689283722928575,0.798552207452914,0.729236357814102,0.847670706257072,0.794121344205869,0.791452000812948,0.837475360494635,0.799679173282354,0.875895764511521,0.905090810912932,0.815348120431452,0.791173269859774,0.723058013802848,0.810810323216368,0.667900706909096,0.801865505145418,0.786716749188015
